[16:21:34] [[3245,0,1,5,1,5,0,0,0,2,6,45.001,-90.0007,89.9976,-90.0003,-89.9962,0.00377655,3,6,-347.463,-553.412,206.536,-0.00343298,-0.00377678,-45.0027,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3246,0,1,5,1,5,0,0,0,2,6,45.0038,-89.9966,89.9976,-90.0007,-89.9955,0.00617981,3,6,-347.44,-553.431,206.492,0.000343804,-0.00446316,-45.0024,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3247,0,1,5,1,5,0,0,0,2,6,45.0017,-90.001,89.9973,-90.001,-89.9976,0.00892639,3,6,-347.475,-553.406,206.547,-0.00480614,-0.00240401,-45.0072,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3248,0,1,5,1,5,0,0,0,2,6,45.0021,-90.0027,89.9993,-89.9983,-89.9973,0.00858307,3,6,-347.447,-553.388,206.53,-0.0017162,-0.00274684,-45.0065,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3249,0,1,5,1,5,0,0,0,2,6,45.0048,-90.0027,90.0003,-89.9993,-89.9966,0.00617981,3,6,-347.414,-553.411,206.523,-0.00171624,-0.00343341,-45.0014,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3250,0,1,5,1,5,0,0,0,2,6,45.0038,-90.0034,89.9949,-90.0003,-89.9959,0.00583649,3,6,-347.45,-553.438,206.597,-0.00892597,-0.00412078,-45.0021,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3251,0,1,5,1,5,0,0,0,2,6,45.001,-90,89.9962,-90.0003,-89.9952,0.00652313,3,6,-347.469,-553.419,206.543,-0.00411933,-0.00480699,-45.0055,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3252,0,1,5,1,5,0,0,0,2,6,45.0038,-90.0007,89.9979,-89.9997,-89.9955,0.00686646,3,6,-347.433,-553.422,206.529,-0.00240272,-0.00446348,-45.0031,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3253,0,1,5,1,5,0,0,0,2,6,45.0024,-89.9997,89.9959,-90,-89.9952,0.00617981,3,6,-347.455,-553.428,206.542,-0.00377603,-0.00480693,-45.0038,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3254,0,1,5,1,5,0,0,0,2,6,45.0062,-90.0021,89.9962,-89.999,-89.9959,0.00652313,3,6,-347.415,-553.44,206.56,-0.00480605,-0.00412042,-45.0003,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3255,0,1,5,1,5,0,0,0,2,6,45.0031,-90.0014,89.9979,-89.9983,-89.9966,0.00617981,3,6,-347.437,-553.408,206.53,-0.00171624,-0.00343341,-45.0031,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3256,0,1,5,1,5,0,0,0,2,6,45.0048,-90.0034,89.9962,-89.9993,-89.9966,0.00617981,3,6,-347.432,-553.43,206.577,-0.00652276,-0.00343393,-45.0014,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3257,0,1,5,1,5,0,0,0,2,6,45.0034,-90.001,89.9962,-89.9997,-89.9966,0.00617981,3,6,-347.448,-553.424,206.552,-0.00446283,-0.00343371,-45.0027,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3258,0,1,5,1,5,0,0,0,2,6,45.0014,-89.9993,89.9945,-89.999,-89.9952,0.00617981,3,6,-347.467,-553.423,206.549,-0.00377603,-0.00480693,-45.0048,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3259,0,1,5,1,5,0,0,0,2,6,45.0045,-90.0021,89.9955,-90,-89.9952,0.0075531,3,6,-347.438,-553.439,206.572,-0.0065225,-0.00480738,-45.0031,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3260,0,1,5,1,5,0,0,0,2,6,45.0024,-90.0034,90.0003,-89.9993,-89.9986,0.00652313,3,6,-347.447,-553.386,206.531,-0.0024031,-0.00137356,-45.0041,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3261,0,1,5,1,5,0,0,0,2,6,45.0007,-90.0017,89.9959,-90,-89.9973,0.00652313,3,6,-347.481,-553.406,206.565,-0.00583617,-0.00274725,-45.0058,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3262,0,1,5,1,5,0,0,0,2,6,45.0034,-90.001,89.9986,-90,-89.9959,0.00686646,3,6,-347.437,-553.417,206.527,-0.00240277,-0.00412016,-45.0034,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3263,0,1,5,1,5,0,0,0,2,6,45.0045,-90.0027,89.9973,-90,-89.9969,0.00823975,3,6,-347.439,-553.422,206.561,-0.00549272,-0.00309069,-45.0038,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3264,0,1,5,1,5,0,0,0,2,6,45.0017,-90.0024,89.9959,-89.9997,-89.9955,0.0044632,3,6,-347.458,-553.422,206.571,-0.00617946,-0.00446368,-45.0027,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3265,0,1,5,1,5,0,0,0,2,6,45.0027,-90.0021,89.9962,-89.9993,-89.9952,0.00652313,3,6,-347.447,-553.424,206.562,-0.00514929,-0.0048071,-45.0038,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3266,0,1,5,1,5,0,0,0,2,6,45.0031,-90.0014,89.9962,-90,-89.9962,0.00617981,3,6,-347.451,-553.425,206.557,-0.00514943,-0.00377711,-45.0031,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3267,0,1,5,1,5,0,0,0,2,6,45.0024,-90.0017,89.9979,-89.9997,-89.9955,0.00549316,3,6,-347.444,-553.415,206.54,-0.0034328,-0.00446352,-45.0031,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3268,0,1,5,1,5,0,0,0,2,6,45.0062,-90.0014,89.9969,-90,-89.9973,0.00549316,3,6,-347.422,-553.437,206.55,-0.00446293,-0.00274701,-44.9993,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3269,0,1,5,1,5,0,0,0,2,6,45.0048,-89.9986,89.9962,-90.0007,-89.9969,0.00686646,3,6,-347.443,-553.435,206.53,-0.00308953,-0.00309028,-45.0021,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3270,0,1,5,1,5,0,0,0,2,6,45.0027,-90.0007,89.9966,-89.9986,-89.9942,0.00549316,3,6,-347.437,-553.426,206.539,-0.00274602,-0.00583675,-45.0027,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3271,0,1,5,1,5,0,0,0,2,6,45.0024,-90.001,89.9976,-89.9997,-89.9979,0.00686646,3,6,-347.459,-553.404,206.537,-0.00308966,-0.00206031,-45.0045,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3272,0,1,5,1,5,0,0,0,2,6,45.0027,-90.0003,89.9969,-90.0007,-89.9973,0.00480652,3,6,-347.458,-553.421,206.541,-0.00411964,-0.00274693,-45.0021,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3273,0,1,5,1,5,0,0,0,2,6,44.9993,-90,89.9973,-89.9997,-89.9955,0.00480652,3,6,-347.477,-553.402,206.529,-0.00240288,-0.0044634,-45.0055,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3274,0,1,5,1,5,0,0,0,2,6,45.0017,-90.0017,89.9997,-89.999,-89.9976,0.00823975,3,6,-347.453,-553.386,206.518,-0.00102962,-0.00240341,-45.0065,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3275,0,1,5,1,5,0,0,0,2,6,45.0014,-90.0003,89.9966,-90.001,-89.9959,0.00858307,3,6,-347.473,-553.416,206.547,-0.0048059,-0.00412059,-45.0072,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3276,0,1,5,1,5,0,0,0,2,6,45.0031,-90,89.9962,-89.9983,-89.9986,0.00652313,3,6,-347.455,-553.406,206.534,-0.00205978,-0.00137353,-45.0034,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3277,0,1,5,1,5,0,0,0,2,6,45.001,-90.0038,89.9979,-89.999,-89.9976,0.0075531,3,6,-347.466,-553.39,206.56,-0.0048062,-0.00240389,-45.0065,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3278,0,1,5,1,5,0,0,0,2,6,45.001,-90.0031,89.9966,-89.9993,-89.9938,0.00583649,3,6,-347.454,-553.418,206.569,-0.00583586,-0.0061804,-45.0048,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3279,0,1,5,1,5,0,0,0,2,6,45.0034,-90.0027,89.9952,-90,-89.9966,0.00411987,3,6,-347.451,-553.433,206.584,-0.00755285,-0.00343377,-45.0007,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3280,0,1,5,1,5,0,0,0,2,6,45.0041,-90.0017,89.9986,-89.9993,-89.9952,0.00823975,3,6,-347.425,-553.418,206.531,-0.00240257,-0.00480686,-45.0041,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3281,0,1,5,1,5,0,0,0,2,6,45.0017,-90.0021,89.9973,-89.9997,-89.9955,0.00652313,3,6,-347.455,-553.413,206.552,-0.00446269,-0.0044637,-45.0048,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3282,0,1,5,1,5,0,0,0,2,6,45.0041,-90.0031,89.9966,-90,-89.9997,0.00549316,3,6,-347.454,-553.414,206.573,-0.0065231,-0.000343948,-45.0014,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3283,0,1,5,1,5,0,0,0,2,6,45.0048,-90.0021,89.9931,-90.0007,-89.9952,0.00617981,3,6,-347.447,-553.457,206.602,-0.00961252,-0.00480756,-45.0014,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3284,0,1,5,1,5,0,0,0,2,6,45.0017,-90.0021,89.9955,-89.9986,-89.9959,0.00686646,3,6,-347.461,-553.414,206.566,-0.00514935,-0.00412049,-45.0051,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3285,0,1,5,1,5,0,0,0,2,6,45.0014,-90.0014,89.9969,-90.0003,-89.9966,0.00652313,3,6,-347.468,-553.411,206.551,-0.00480613,-0.00343377,-45.0051,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3286,0,1,5,1,5,0,0,0,2,6,45.0014,-90.001,89.9966,-90,-89.9952,0.00549316,3,6,-347.461,-553.419,206.549,-0.00446273,-0.00480695,-45.0041,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3287,0,1,5,1,5,0,0,0,2,6,45.0038,-90.0014,89.9969,-89.9983,-89.9952,0.00720978,3,6,-347.43,-553.421,206.542,-0.00274598,-0.00480686,-45.0034,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3288,0,1,5,1,5,0,0,0,2,6,45.0034,-90.0031,89.9973,-89.9983,-89.9979,0.00686646,3,6,-347.444,-553.405,206.557,-0.00411963,-0.00206043,-45.0034,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3289,0,1,5,1,5,0,0,0,2,6,45,-90.0003,89.9955,-89.9993,-89.9973,0.00823975,3,6,-347.489,-553.399,206.55,-0.00411948,-0.00274717,-45.0082,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3290,0,1,5,1,5,0,0,0,2,6,45.0021,-90.0007,89.9973,-90,-89.9979,0.00686646,3,6,-347.466,-553.405,206.538,-0.00343298,-0.00206035,-45.0048,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3291,0,1,5,1,5,0,0,0,2,6,45.0034,-90.0017,89.9979,-89.9993,-89.9973,0.00652313,3,6,-347.442,-553.411,206.539,-0.00308959,-0.00274693,-45.0031,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3292,0,1,5,1,5,0,0,0,2,6,45.0024,-90.0014,89.9962,-90.0003,-89.9976,0.00411987,3,6,-347.463,-553.419,206.559,-0.00549299,-0.00240365,-45.0017,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3293,0,1,5,1,5,0,0,0,2,6,45.0031,-90.0021,89.9979,-89.9993,-89.9959,0.00789642,3,6,-347.441,-553.412,206.543,-0.00343266,-0.00412035,-45.0048,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3294,0,1,5,1,5,0,0,0,2,6,45.0017,-90.0017,89.9976,-90.001,-89.9966,0.00823975,3,6,-347.468,-553.41,206.55,-0.00514935,-0.00343397,-45.0065,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3295,0,1,5,1,5,0,0,0,2,6,45.0031,-90.0027,89.9959,-89.9979,-89.9983,0.00652313,3,6,-347.453,-553.406,206.567,-0.00480632,-0.00171716,-45.0034,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3296,0,1,5,1,5,0,0,0,2,6,45.0048,-90.0021,89.9966,-89.999,-89.9955,0.00549316,3,6,-347.424,-553.433,206.556,-0.00446277,-0.00446362,-45.0007,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3297,0,1,5,1,5,0,0,0,2,6,45.0021,-90.0045,89.9979,-89.9993,-89.9959,0.0044632,3,6,-347.445,-553.411,206.569,-0.00583617,-0.00412033,-45.0024,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3298,0,1,5,1,5,0,0,0,2,6,45.0014,-90.0014,89.999,-90.0003,-89.9979,0.00686646,3,6,-347.466,-553.395,206.528,-0.00274634,-0.00206027,-45.0055,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3299,0,1,5,1,5,0,0,0,2,6,45.0027,-90.0027,89.9938,-89.999,-89.9959,0.00549316,3,6,-347.458,-553.431,206.594,-0.00789603,-0.00412063,-45.0027,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3300,0,1,5,1,5,0,0,0,2,6,45.0027,-90.0024,89.9966,-90.0003,-89.9973,0.00652313,3,6,-347.459,-553.417,206.566,-0.0061795,-0.00274729,-45.0038,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3301,0,1,5,1,5,0,0,0,2,6,45.0038,-90.0024,89.9979,-89.9986,-89.9966,0.00789642,3,6,-347.434,-553.41,206.543,-0.00308943,-0.00343365,-45.0041,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3302,0,1,5,1,5,0,0,0,2,6,45.0017,-90.0038,89.9983,-90,-89.9952,0.00652313,3,6,-347.45,-553.41,206.561,-0.00549262,-0.00480714,-45.0048,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3303,0,1,5,1,5,0,0,0,2,6,45.0021,-89.9993,89.9969,-89.9997,-89.9976,0.0075531,3,6,-347.466,-553.406,206.525,-0.00205962,-0.00240353,-45.0055,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3304,0,1,5,1,5,0,0,0,2,6,45.0024,-90.0017,89.9969,-89.9997,-89.9962,0.0044632,3,6,-347.45,-553.419,206.552,-0.0044629,-0.0037769,-45.0021,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3305,0,1,5,1,5,0,0,0,2,6,45.0024,-90.0031,89.9949,-90.001,-89.9973,0.00926971,3,6,-347.478,-553.421,206.596,-0.00926927,-0.00274808,-45.0069,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3306,0,1,5,1,5,0,0,0,2,6,45.0055,-90.0038,90,-89.999,-89.9966,0.00720978,3,6,-347.408,-553.413,206.537,-0.00274615,-0.00343357,-45.0017,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3307,0,1,5,1,5,0,0,0,2,6,45.0007,-90.0024,90,-89.9986,-89.9949,0.00686646,3,6,-347.445,-553.391,206.52,-0.00102935,-0.00514996,-45.0062,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3308,0,1,5,1,5,0,0,0,2,6,45.0045,-90.0007,89.9976,-90.0003,-89.9966,0.00617981,3,6,-347.435,-553.427,206.536,-0.00343286,-0.0034336,-45.0017,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3309,0,1,5,1,5,0,0,0,2,6,45.0051,-90.0021,89.9983,-90.0003,-89.9962,0.00514984,3,6,-347.422,-553.431,206.543,-0.00411953,-0.00377692,-45,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3310,0,1,5,1,5,0,0,0,2,6,45.0021,-90.0027,89.9983,-90,-89.9973,0.0075531,3,6,-347.458,-553.402,206.55,-0.00446283,-0.00274717,-45.0055,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3311,0,1,5,1,5,0,0,0,2,6,45.0031,-89.9997,90.0003,-89.9979,-89.9955,0.00583649,3,6,-347.42,-553.401,206.483,0.00274704,-0.00446292,-45.0027,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3312,0,1,5,1,5,0,0,0,2,6,45.0041,-90.0003,89.9959,-90.001,-89.9976,0.0075531,3,6,-347.456,-553.429,206.554,-0.00549285,-0.00240398,-45.0034,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3313,0,1,5,1,5,0,0,0,2,6,45.0021,-90.001,89.9966,-89.9986,-89.9955,0.00686646,3,6,-347.451,-553.413,206.543,-0.00308937,-0.00446357,-45.0048,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3314,0,1,5,1,5,0,0,0,2,6,45.0034,-90.0024,90,-89.999,-89.9966,0.00343323,3,6,-347.423,-553.407,206.522,-0.00137309,-0.00343331,-45,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3315,0,1,5,1,5,0,0,0,2,6,45.0017,-90.0034,89.9966,-89.9997,-89.9962,0.00617981,3,6,-347.461,-553.413,206.575,-0.00652272,-0.00377725,-45.0045,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3316,0,1,5,1,5,0,0,0,2,6,45.0014,-90.0007,89.9976,-90,-89.9959,0.00549316,3,6,-347.459,-553.411,206.534,-0.00308951,-0.00412017,-45.0041,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3317,0,1,5,1,5,0,0,0,2,6,45.0017,-90.0007,89.9973,-90.001,-89.9945,0.00617981,3,6,-347.457,-553.425,206.543,-0.0044626,-0.00549365,-45.0045,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3318,0,1,5,1,5,0,0,0,2,6,45.0024,-90.0024,89.9983,-90,-89.9962,0.00549316,3,6,-347.447,-553.412,206.546,-0.00411951,-0.00377695,-45.0031,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3319,0,1,5,1,5,0,0,0,2,6,45.0041,-90.0027,89.9962,-89.9997,-89.9983,0.00411987,3,6,-347.445,-553.423,206.571,-0.00617969,-0.00171706,-45,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3320,0,1,5,1,5,0,0,0,2,6,45.0027,-90.0021,89.9979,-90,-89.9962,0.00789642,3,6,-347.449,-553.412,206.546,-0.00411935,-0.00377712,-45.0051,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3321,0,1,5,1,5,0,0,0,2,6,45.0014,-89.9986,89.999,-90.0014,-89.9959,0.00617981,3,6,-347.461,-553.411,206.502,-0.00102952,-0.00411998,-45.0048,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3322,0,1,5,1,5,0,0,0,2,6,45.0027,-90.0007,89.9966,-90.0007,-89.9952,0.00617981,3,6,-347.452,-553.429,206.549,-0.004806,-0.00480704,-45.0034,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3323,0,1,5,1,5,0,0,0,2,6,45.0024,-90.0027,89.999,-90,-89.9976,0.00617981,3,6,-347.451,-553.401,206.542,-0.00377629,-0.00240367,-45.0038,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
[16:21:34] [[3324,0,1,5,1,5,0,0,0,2,6,45.0034,-90.001,89.9986,-90.0024,-89.9955,0.00411987,3,6,-347.442,-553.433,206.538,-0.0048062,-0.00446354,-45.0007,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]
